"GCO_COMID";"GCO_DATVAL";"GCO_DESCR";"GCO_PROID";"GCO_CODCAT";"GCO_AUSLID";"GCO_PMPID";"GCO_CAP";"GCO_TRIBID";"GCO_ISTAT";"GCO_TERID";"GCO_DATFINE";"GCO_FLCAPO";"GCO_COMONID";"GCO_FONTE";"GCO_DATINS";"GCO_UTEINS";"GCO_DATAGG";"GCO_UTEAGG";"GCO_NAZIONE";"GCO_ANACOM"
98044;01/01/1950;"OSSAGO LODIGIANO";"LO";"G171";0;;"20070";98031;98044;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98045;01/01/1950;"PIEVE FISSIRAGA";"LO";"G096";0;;"20070";98031;98045;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98046;01/01/1950;"SALERANO SUL LAMBRO";"LO";"H701";0;;"20090";98031;98046;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98047;01/01/1950;"S.FIORANO";"LO";"H844";0;;"20070";98031;98047;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98048;01/01/1950;"S.MARTINO IN STRADA";"LO";"I012";0;;"20070";98031;98048;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98049;01/01/1950;"S.ROCCO AL PORTO";"LO";"I140";0;;"20070";98031;98049;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98050;01/01/1950;"S.ANGELO LODIGIANO";"LO";"I274";0;;"20079";98031;98050;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98051;01/01/1950;"S.STEFANO LODIGIANO";"LO";"I362";0;;"20070";98031;98051;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98052;01/01/1950;"SECUGNAGO";"LO";"I561";0;;"20070";98031;98052;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98053;01/01/1950;"SENNA LODIGIANA";"LO";"I612";0;;"20080";98031;98053;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98054;01/01/1950;"SOMAGLIA";"LO";"I815";0;;"20070";98031;98054;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98055;01/01/1950;"SORDIO";"LO";"I848";0;;"20077";98031;98055;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98056;01/01/1950;"TAVAZZANO CON VILLAVESCO";"LO";"F260";0;;"20080";98031;98056;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98057;01/01/1950;"TERRANUOVA DEI PASSERINI";"LO";"L125";0;;"20071";98031;98057;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98058;01/01/1950;"TURANO LODIGIANO";"LO";"L469";0;;"20070";98031;98058;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98059;01/01/1950;"VALERA FRATTA";"LO";"L572";0;;"20080";98031;98059;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98060;01/01/1950;"VILLANOVA DEL SILLARO";"LO";"L977";0;;"20070";98031;98060;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
98061;01/01/1950;"ZELO BUON PERSICO";"LO";"M158";0;;"20060";98031;98061;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
99099;01/01/2003;"QWERTYU";"FC";;;;"12345";;;;;;;;;;;;;
99999;01/01/1950;"PONTE TARO";"PR";;0;;"43010";99999;99999;0;;;0;"99";06/06/1996;"99999";01/08/2005;"CUCCUREDDUS";"ITALIA";
100001;01/01/1950;"CANTAGALLO";"PO";"B626";0;;"59025";100005;100001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100002;01/01/1950;"CARMIGNANO";"PO";"B794";0;;"59015";100005;100002;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100003;01/01/1950;"MONTEMURLO";"PO";"F572";0;;"59013";100005;100003;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100004;01/01/1950;"POGGIO A CAIANO";"PO";"D612";0;;"59016";100005;100004;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100005;01/01/1950;"PRATO";"PO";"G999";0;;"59100";100005;100005;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100006;01/01/1950;"VAIANO";"PO";"L537";0;;"59021";100005;100006;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
100007;01/01/1950;"VERNIO";"PO";"L775";0;;"59024";100005;100007;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
101001;01/01/1950;"BELVEDERE DI SPINELLO";"KR";"A772";0;;"88070";101010;101001;0;;;0;"99";06/06/1996;"BS2000";06/06/1996;"BS2000";;
